,Date,SX5E,Value
4247,2006/11/15,1.1376733987124177,0.222499
4248,2006/11/16,1.1068953829484247,0.22253285
4249,2006/11/17,1.1364645061071799,0.22256623
4250,2006/11/20,1.1477540031786728,0.2226672
4251,2006/11/21,1.2068435038266172,0.22270058
4252,2006/11/22,1.215705466553722,0.22273432
4253,2006/11/24,1.1914398722437511,0.22280143
4254,2006/11/27,1.1436301195333864,0.22290204
4255,2006/11/28,1.034839534195916,0.22293554
4256,2006/11/29,1.1122671557346018,0.22296904
4257,2006/11/30,1.1112629949415411,0.22300242
4258,2006/12/1,1.1804331000557406,0.22303604
4259,2006/12/4,1.203860268849176,0.22313617
4260,2006/12/5,1.2026611253778516,0.22316967
4261,2006/12/6,1.2921484255671736,0.22320317
4262,2006/12/7,1.3131090634805673,0.22323655
4263,2006/12/8,1.2648800980119348,0.22327004
4264,2006/12/11,1.2760916020121222,0.22337006
4265,2006/12/12,1.2513190527386648,0.22340344
4266,2006/12/13,1.3018878103464666,0.22343694
4267,2006/12/14,1.3028237272021344,0.22347008
4268,2006/12/15,1.3111299892961867,0.22350357
4269,2006/12/18,1.3664563242536332,0.22360347
4270,2006/12/19,1.3815967292208426,0.22363673
4271,2006/12/20,1.391063138250566,0.22366987
4272,2006/12/21,1.4202422960527932,0.22370325
4273,2006/12/22,1.412179762306571,0.22373639
4274,2006/12/26,1.3993304038089656,0.22386943
4275,2006/12/27,1.4357239207069652,0.22390245
4276,2006/12/28,1.4960710596297127,0.22393559
4277,2006/12/29,1.5010723653271878,0.22396897
4278,2007/1/3,1.4762803177859034,0.22413467
4279,2007/1/4,1.4577374650829853,0.22416769
4280,2007/1/5,1.5326693083398897,0.22420071
4281,2007/1/8,1.5164175021065744,0.22430001
4282,2007/1/9,1.484937548700831,0.22433315
4283,2007/1/10,1.5206291279570794,0.22436617
4284,2007/1/11,1.5301540317902824,0.22439931
4285,2007/1/12,1.499853723588037,0.22443245
4286,2007/1/16,1.5088326759221,0.22456442
4287,2007/1/17,1.5089009198594923,0.22459708
4288,2007/1/18,1.5313921717972592,0.2246301
4289,2007/1/19,1.542935146350496,0.22466312
4290,2007/1/22,1.5607468140099243,0.22476207
4291,2007/1/23,1.5565741846950722,0.22479461
4292,2007/1/24,1.5273365320893655,0.22482787
4293,2007/1/25,1.5407025946843715,0.22486077
4294,2007/1/26,1.508374466628179,0.22489344
4295,2007/1/29,1.538791764437383,0.22499214
4296,2007/1/30,1.5296763242285356,0.22502492
4297,2007/1/31,1.556301208945502,0.2250577
4298,2007/2/1,1.538353053411289,0.22509073
4299,2007/2/2,1.5441537880896465,0.22512339
4300,2007/2/5,1.5950832636522378,0.22522174
4301,2007/2/6,1.580196336166771,0.22525452
4302,2007/2/7,1.5844274602851027,0.22528754
4303,2007/2/8,1.6134896284803708,0.22532009
4304,2007/2/9,1.567678448222214,0.22535263
4305,2007/2/12,1.578227011116304,0.22545098
4306,2007/2/13,1.589867477008672,0.22548352
4307,2007/2/14,1.589233783304314,0.22551619
4308,2007/2/15,1.583296560751171,0.22554885
4309,2007/2/16,1.6261245060318863,0.22558175
4310,2007/2/20,1.6693326675352178,0.22571228
4311,2007/2/21,1.6506533269575145,0.22574483
4312,2007/2/22,1.6266412101292869,0.22577713
4313,2007/2/23,1.5526550328619628,0.22581004
4314,2007/2/26,1.498215869090618,0.22590767
4315,2007/2/27,1.4933120547322754,0.22594021
4316,2007/2/28,1.5314116700650862,0.22597276
4317,2007/3/1,1.499746483114992,0.22600518
4318,2007/3/2,1.517938366997035,0.22603796
4319,2007/3/5,1.5992071472975236,0.22613536
4320,2007/3/6,1.6635124345890333,0.22616766
4321,2007/3/7,1.6432537343173907,0.22620009
4322,2007/3/8,1.6403289941434287,0.22623275
4323,2007/3/9,1.6582576514098148,0.22626506
4324,2007/3/12,1.6027363337741043,0.22636245
4325,2007/3/13,1.5936696392348222,0.22639476
4326,2007/3/14,1.5856461020242536,0.22642718
4327,2007/3/15,1.5485116509488501,0.22645961
4328,2007/3/16,1.5281164628024222,0.22649203
4329,2007/3/19,1.5728357400623,0.22658883
4330,2007/3/20,1.6038184876384707,0.22662126
4331,2007/3/21,1.5847979273738049,0.22665356
4332,2007/3/22,1.6264754748527623,0.22668587
4333,2007/3/23,1.6374237522372928,0.22671841
4334,2007/3/26,1.6058658057602435,0.22681509
4335,2007/3/27,1.6376284840494701,0.22684728
4336,2007/3/28,1.6418303607660625,0.22687946
4337,2007/3/29,1.5885903404660415,0.22691165
4338,2007/3/30,1.5626283968551735,0.22694384
4339,2007/4/2,1.6310478186580557,0.2270404
4340,2007/4/3,1.6552939147002002,0.2270727
4341,2007/4/4,1.6699176155700097,0.22710465
4342,2007/4/5,1.6511407836531748,0.22713684
4343,2007/4/9,1.5867087576207932,0.22726546
4344,2007/4/10,1.6358638908111802,0.22729765
4345,2007/4/11,1.5603958451890485,0.22732972
4346,2007/4/12,1.5969745956313994,0.22736178
4347,2007/4/13,1.5280579679989434,0.22739385
4348,2007/4/16,1.4781813988989785,0.22749005
4349,2007/4/17,1.3729102509041757,0.22752188
4350,2007/4/18,1.3647794732205616,0.22755383
4351,2007/4/19,1.3595149409074303,0.2275859
4352,2007/4/20,1.4341055644773721,0.22761796
4353,2007/4/23,1.3574383753839172,0.22771405
4354,2007/4/24,1.4077536555099754,0.227746
4355,2007/4/25,1.3497755561281364,0.22777782
4356,2007/4/26,1.3240280934633584,0.22780977
4357,2007/4/27,1.3961911826889128,0.22784148
4358,2007/4/30,1.4814181113581637,0.22793733
4359,2007/5/1,1.3946118229949735,0.22796927
4360,2007/5/2,1.283578936857465,0.2280011
4361,2007/5/3,1.375708252337266,0.22803329
4362,2007/5/4,1.3170282153136768,0.22806488
4363,2007/5/7,1.3048028013865158,0.22816037
4364,2007/5/8,1.187101507652374,0.22819208
4365,2007/5/9,1.2795915410869636,0.22822402
4366,2007/5/10,1.2952778975533128,0.22825573
4367,2007/5/11,1.2970132433898633,0.22828744
4368,2007/5/14,1.3471725373733112,0.22838269
4369,2007/5/15,1.346558341936779,0.22841452
4370,2007/5/16,1.3589787385422039,0.22844611
4371,2007/5/17,1.3612405376100674,0.22847782
4372,2007/5/18,1.2927333736019662,0.22850989
4373,2007/5/21,1.3150588902632085,0.22860466
4374,2007/5/22,1.3662808398431951,0.22863637
4375,2007/5/23,1.4135056445187677,0.22866796
4376,2007/5/24,1.4148997706683557,0.22869967
4377,2007/5/25,1.4425483144462097,0.22873138
4378,2007/5/29,1.3558395174221511,0.22885798
4379,2007/5/30,1.3760299737564017,0.22888945
4380,2007/5/31,1.2846805889896575,0.2289208
4381,2007/6/1,1.2593620882170602,0.22895227
4382,2007/6/4,1.318734313748488,0.2290468
4383,2007/6/5,1.3317396583887045,0.22907852
4384,2007/6/6,1.3690983395441123,0.22910999
4385,2007/6/7,1.34212248600627,0.22914146
4386,2007/6/8,1.3063139171430622,0.22917317
4387,2007/6/11,1.3841217549043632,0.22926746
4388,2007/6/12,1.5058981866142247,0.22929893
4389,2007/6/13,1.4833094433373253,0.22933052
4390,2007/6/14,1.4873943304469595,0.22936176
4391,2007/6/15,1.4779181722833223,0.22939323
4392,2007/6/18,1.4469744212428055,0.22948729
4393,2007/6/19,1.4815935957686008,0.22951852
4394,2007/6/20,1.5055569669272622,0.22954999
4395,2007/6/21,1.4984693465723615,0.22958134
4396,2007/6/22,1.52570842672586,0.22961281
4397,2007/6/25,1.5426329231991869,0.22970675
4398,2007/6/26,1.5373391434843156,0.22973798
4399,2007/6/27,1.5361789965486443,0.22976921
4400,2007/6/28,1.5702229721735612,0.22980045
4401,2007/6/29,1.5512706558462874,0.2298318
4402,2007/7/2,1.5626868916586523,0.2299255
4403,2007/7/3,1.5578415721037884,0.22995685
4404,2007/7/5,1.5880248906990757,0.2300192
4405,2007/7/6,1.590413428507812,0.23005031
4406,2007/7/9,1.5504029829280117,0.23014389
4407,2007/7/10,1.5366859515121307,0.230175
4408,2007/7/11,1.5570518922568193,0.23020624
4409,2007/7/12,1.536169247414731,0.23023735
4410,2007/7/13,1.5272780372858867,0.23026846
4411,2007/7/16,1.4736383024954245,0.23036169
4412,2007/7/17,1.4952618815149166,0.23039268
4413,2007/7/18,1.4745157245476137,0.23042391
4414,2007/7/19,1.5281164628024222,0.23045479
4415,2007/7/20,1.5555212782324452,0.2304859
4416,2007/7/23,1.5859678234433894,0.23057912
4417,2007/7/24,1.5776713104832505,0.23061
4418,2007/7/25,1.6038379859062968,0.23064087
4419,2007/7/26,1.5311874399850827,0.23067187
4420,2007/7/27,1.526127639484128,0.23070274
4421,2007/7/30,1.5092811360821077,0.23079573
4422,2007/7/31,1.5234563767919098,0.2308266
4423,2007/8/1,1.5166319830526653,0.23085748
4424,2007/8/2,1.480813665055545,0.23088859
4425,2007/8/3,1.416693611308386,0.23091947
4426,2007/8/6,1.4216169239345553,0.23101221
4427,2007/8/7,1.4304886357955726,0.23104309
4428,2007/8/8,1.4561288579873057,0.23107372
4429,2007/8/9,1.420213048651053,0.23110472
4430,2007/8/10,1.401650697680308,0.23113535
4431,2007/8/13,1.3473480217837484,0.23122762
4432,2007/8/14,1.3966201445810935,0.2312585
4433,2007/8/15,1.31700871704585,0.23128937
4434,2007/8/16,1.3300140616860674,0.23132025
4435,2007/8/17,1.3881286489426907,0.23135088
4436,2007/8/20,1.3583645431056717,0.23144303
4437,2007/8/21,1.3451447175193634,0.23147367
4438,2007/8/22,1.4400037904948624,0.2315043
4439,2007/8/23,1.464630102759622,0.23153518
4440,2007/8/24,1.5113771998734467,0.23156582
4441,2007/8/27,1.4886812161235023,0.23165773
4442,2007/8/28,1.4569282869681892,0.23168848
4443,2007/8/29,1.5260496464128226,0.231719
4444,2007/8/30,1.5305927428163766,0.23174964
4445,2007/8/31,1.561477999053415,0.23178016
4446,2007/9/4,1.5801768378989451,0.23190258
4447,2007/9/5,1.5649974363960821,0.23193298
4448,2007/9/6,1.5840277457946614,0.2319635
4449,2007/9/7,1.4877940449374008,0.23199414
4450,2007/9/10,1.501335591942844,0.23208569
4451,2007/9/11,1.4309663433573203,0.23211621
4452,2007/9/12,1.4277198817642227,0.23214673
4453,2007/9/13,1.4201155573119215,0.23217724
4454,2007/9/14,1.433140400219965,0.2322074
4455,2007/9/17,1.5012381006037123,0.23229884
4456,2007/9/18,1.5049720188924702,0.23232935
4457,2007/9/19,1.520794863233604,0.23235951
4458,2007/9/20,1.5208241106353442,0.23239003
4459,2007/9/21,1.5160275367500466,0.23242043
4460,2007/9/24,1.4570550257090602,0.23251162
4461,2007/9/25,1.4513907789054876,0.2325419
4462,2007/9/26,1.390078475725332,0.2325723
4463,2007/9/27,1.4025963636698893,0.23260234
4464,2007/9/28,1.4141588364909519,0.23263298
4465,2007/10/1,1.378174783217307,0.23272394
4466,2007/10/2,1.3579940760169698,0.23275422
4467,2007/10/3,1.3459928921698132,0.23278426
4468,2007/10/4,1.3570776574291288,0.23281465
4469,2007/10/5,1.2637394493440897,0.2328447
4470,2007/10/8,1.2319572727870371,0.23293553
4471,2007/10/9,1.1904454605846042,0.23296557
4472,2007/10/10,1.1216263242912798,0.23299585
4473,2007/10/11,0.8368346244186933,0.23302601
4474,2007/10/12,0.8861944894212571,0.23305617
4475,2007/10/15,0.7149119557001331,0.23314653
4476,2007/10/16,0.940194942166508,0.23317657
4477,2007/10/17,0.9089879645103339,0.2332078
4478,2007/10/18,0.8976302235014483,0.23323773
4479,2007/10/19,0.9411113607543494,0.23326801
4480,2007/10/22,0.9209306535540118,0.23335813
4481,2007/10/23,0.9243331012897211,0.23338805
4482,2007/10/24,0.9971298842196332,0.23341821
4483,2007/10/25,0.9968276610683239,0.23344825
4484,2007/10/26,0.8505126592989216,0.23347817
4485,2007/10/29,0.8924729316613621,0.23356842
4486,2007/10/30,0.8331689500673274,0.23359834
4487,2007/10/31,0.8350017872430103,0.23362814
4488,2007/11/1,0.8125690301087222,0.2336583
4489,2007/11/2,0.9350181520585954,0.23368798
4490,2007/11/5,0.9344819496933688,0.23377798
4491,2007/11/6,0.9292954104515428,0.23380779
4492,2007/11/7,0.8526574687598274,0.23383771
4493,2007/11/8,0.9265949003575847,0.23386775
4494,2007/11/9,0.9364902712794894,0.23389767
4495,2007/11/12,0.890864324565683,0.23398732
4496,2007/11/13,0.9101091149103527,0.234017
4497,2007/11/14,0.8700401745270744,0.23404668
4498,2007/11/15,0.9303678151819955,0.2340766
4499,2007/11/16,0.9850019616316048,0.2341064
4500,2007/11/19,0.986620317861197,0.2341957
4501,2007/11/20,0.9160170900617558,0.2342255
4502,2007/11/21,0.8577465166625209,0.2342553
4503,2007/11/23,0.8099855096217228,0.23431467
4504,2007/11/26,0.7463139160345711,0.23440395
4505,2007/11/27,0.818788977545348,0.23443352
4506,2007/11/28,0.7536062682016496,0.23446332
4507,2007/11/29,0.7136348191575032,0.23449276
4508,2007/11/30,0.6838219676509179,0.23452257
4509,2007/12/3,0.7427944786919038,0.23461138
4510,2007/12/4,0.7828146734056161,0.23464094
4511,2007/12/5,0.735960335818746,0.23467074
4512,2007/12/6,0.7037979430390782,0.23470007
4513,2007/12/7,0.5724088652907949,0.23472987
4514,2007/12/10,0.6960668798459051,0.23481832
4515,2007/12/11,0.6676774018906481,0.23484801
4516,2007/12/12,0.6446304493198282,0.23487769
4517,2007/12/13,0.7681422268662407,0.23490725
4518,2007/12/14,0.7475325577737219,0.2349367
4519,2007/12/17,0.7871725362648196,0.23502527
4520,2007/12/18,0.7763899941568133,0.2350546
4521,2007/12/19,0.7637258692035579,0.23508416
4522,2007/12/20,0.8860677506803858,0.2351136
4523,2007/12/21,0.9293051595854563,0.23514293
4524,2007/12/24,0.9069211481207342,0.23523103
4525,2007/12/26,0.9266728934288903,0.23528992
4526,2007/12/27,0.9590985128242151,0.23531924
4527,2007/12/28,0.9415988174500097,0.23534857
4528,2007/12/31,0.9078863123781414,0.23543666
4529,2008/1/2,0.8904548609413288,0.23549531
4530,2008/1/3,0.8338513894412517,0.23552464
4531,2008/1/4,0.8058616259764364,0.23555396
4532,2008/1/7,0.8248431897054491,0.2356417
4533,2008/1/8,0.8812029328576956,0.23567103
4534,2008/1/9,0.858458203438185,0.23570023
4535,2008/1/10,0.939726983738674,0.23572968
4536,2008/1/11,0.9019978354945648,0.23575865
4537,2008/1/14,0.8690750102696667,0.23584639
4538,2008/1/15,0.8958168845935922,0.23587571
4539,2008/1/16,0.8942667723013923,0.23590468
4540,2008/1/17,0.9258832135819206,0.23593377
4541,2008/1/18,0.9457421993631224,0.23596309
4542,2008/1/22,0.9251422794045172,0.23607944
4543,2008/1/23,0.955744810758072,0.23610853
4544,2008/1/24,0.955744810758072,0.23613773
4545,2008/1/25,1.0069082655345796,0.23616682
4546,2008/1/28,1.0016924788910142,0.23625372
4547,2008/1/29,0.9753015733879641,0.23628305
4548,2008/1/30,1.0013317609362256,0.23631202
4549,2008/1/31,0.9858111397464009,0.2363411
4550,2008/2/1,0.9329025899994295,0.23636995
4551,2008/2/4,0.9437241286430886,0.23645698
4552,2008/2/5,0.9479942492970731,0.23648594
4553,2008/2/6,0.9873710011725138,0.23651491
4554,2008/2/7,0.9848362263550802,0.23654376
4555,2008/2/8,0.9926842791552112,0.23657261
4556,2008/2/11,1.0115683515450924,0.2366594
4557,2008/2/12,0.953102795467593,0.23668836
4558,2008/2/13,0.9256297361001775,0.23671721
4559,2008/2/14,0.9245573313697248,0.23674618
4560,2008/2/15,0.8590334023390643,0.23677479
4561,2008/2/19,0.8581364820190492,0.2368903
4562,2008/2/20,0.844614433281432,0.23691915
4563,2008/2/21,0.8759578988123904,0.23694788
4564,2008/2/22,0.8847906141377554,0.23697661
4565,2008/2/25,0.9097581460894772,0.23706292
4566,2008/2/26,0.8538468630972383,0.23709165
4567,2008/2/27,0.8702644046070781,0.23712038
4568,2008/2/28,0.8329349708534107,0.23714899
4569,2008/2/29,0.8171218756461895,0.23717807
4570,2008/3/3,0.7331525852517424,0.2372639
4571,2008/3/4,0.7337765298221879,0.23729275
4572,2008/3/5,0.7117044906426883,0.23732124
4573,2008/3/6,0.648032897055537,0.23734997
4574,2008/3/7,0.6804000216473827,0.23737846
4575,2008/3/10,0.6999762825451011,0.2374643
4576,2008/3/11,0.6708848669480929,0.23749302
4577,2008/3/12,0.6930641466006376,0.23752151
4578,2008/3/13,0.6466485200398616,0.23755036
4579,2008/3/14,0.625921861340385,0.23757873
4580,2008/3/17,0.5673003191202745,0.23766421
4581,2008/3/18,0.568031504163765,0.23769282
4582,2008/3/19,0.5457937297077411,0.23772143
4583,2008/3/20,0.6002718900147389,0.23774992
4584,2008/3/24,0.5085812855610321,0.23786376
4585,2008/3/25,0.48315554431538976,0.23789214
4586,2008/3/26,0.4953809582425506,0.23792075
4587,2008/3/27,0.43693490043287814,0.237949
4588,2008/3/28,0.43270377631454643,0.23797761
4589,2008/3/31,0.4740206058387154,0.23806272
4590,2008/4/1,0.4197179299421553,0.23809133
4591,2008/4/2,0.47573645340743953,0.23811959
4592,2008/4/3,0.43180685599453134,0.23814808
4593,2008/4/4,0.48531010291020843,0.23817621
4594,2008/4/7,0.4273320035283699,0.23826109
4595,2008/4/8,0.34424013518611135,0.23828958
4596,2008/4/9,0.3622370363898901,0.2383176
4597,2008/4/10,0.29057115299390973,0.23834608
4598,2008/4/11,0.32179762891791014,0.23837458
4599,2008/4/14,0.40108733503401806,0.2384591
4600,2008/4/15,0.4648856673620411,0.23848735
4601,2008/4/16,0.47696484428050373,0.23851572
4602,2008/4/17,0.4694775094351609,0.23854373
4603,2008/4/18,0.5292007037874638,0.2385721
4604,2008/4/21,0.49710655494518813,0.23865663
4605,2008/4/22,0.4937431037451321,0.23868476
4606,2008/4/23,0.45696937062451715,0.23871301
4607,2008/4/24,0.4681321289551388,0.23874103
4608,2008/4/25,0.5095367006845264,0.2387694
4609,2008/4/28,0.5100144082462736,0.23885344
4610,2008/4/29,0.4600890934767434,0.23888181
4611,2008/4/30,0.43342521222412395,0.23890959
4612,2008/5/1,0.521976595557778,0.23893784
4613,2008/5/2,0.550180839968684,0.23896573
4614,2008/5/5,0.5387061093528401,0.23905002
4615,2008/5/6,0.5496543867373709,0.23907815
4616,2008/5/7,0.5859016666266723,0.23910592
4617,2008/5/8,0.5773126796491375,0.23913418
4618,2008/5/9,0.4972722902217127,0.23916207
4619,2008/5/12,0.499309859209573,0.23924588
4620,2008/5/13,0.5098194255680093,0.23927377
4621,2008/5/14,0.5083278080792889,0.23930202
4622,2008/5/15,0.4241537858726644,0.23932968
4623,2008/5/16,0.4392941908398742,0.23935758
4624,2008/5/19,0.394097206018249,0.2394415
4625,2008/5/20,0.4559944572331965,0.23946916
4626,2008/5/21,0.4247972287109359,0.23949717
4627,2008/5/22,0.44138050549730024,0.2395247
4628,2008/5/23,0.443067105664285,0.23955272
4629,2008/5/27,0.5018251357591802,0.23966394
4630,2008/5/28,0.5078793479192815,0.23969196
4631,2008/5/29,0.506680204447957,0.23971961
4632,2008/5/30,0.5574341956001096,0.23974739
4633,2008/6/2,0.5111355586462921,0.23983084
4634,2008/6/3,0.41934746285345376,0.2398585
4635,2008/6/4,0.3325899201598294,0.23988603
4636,2008/6/5,0.4284141573927355,0.23991404
4637,2008/6/6,0.4059424037227949,0.23994146
4638,2008/6/9,0.38737030361813646,0.24002467
4639,2008/6/10,0.36795002886302913,0.24005245
4640,2008/6/11,0.42246718570567965,0.24007986
4641,2008/6/12,0.298799422016656,0.2401074
4642,2008/6/13,0.23763335584519857,0.24013518
4643,2008/6/16,0.16972088900580262,0.24021791
4644,2008/6/17,0.15223094276551022,0.24024568
4645,2008/6/18,0.39858180761832385,0.24027298
4646,2008/6/19,0.3286317717910676,0.24030088
4647,2008/6/20,0.28774390415907974,0.24032842
4648,2008/6/23,0.2682456363326669,0.24041103
4649,2008/6/24,0.3533360771271329,0.24043833
4650,2008/6/25,0.30395671385674217,0.24046586
4651,2008/6/26,0.15940630532563027,0.2404934
4652,2008/6/27,0.18866345619916258,0.24052082
4653,2008/6/30,0.21708218155615946,0.24060331
4654,2008/7/1,0.15874336421953242,0.24063085
4655,2008/7/2,0.26238640685083003,0.24065803
4656,2008/7/3,0.023678862985969943,0.24068569
4657,2008/7/7,0.03389595532701031,0.24079536
4658,2008/7/8,-0.14636553072817646,0.24082254
4659,2008/7/9,-0.21023210699359207,0.24085008
4660,2008/7/10,-0.41220491427349,0.24087726
4661,2008/7/11,-0.15243924115610408,0.24090467
4662,2008/7/14,-0.08573566692194598,0.24098669
4663,2008/7/15,-0.2599331916831185,0.24101399
4664,2008/7/16,-0.4103233314282409,0.24104117
4665,2008/7/17,-0.3046719672108228,0.24106847
4666,2008/7/18,-0.2252067766842773,0.24109589
4667,2008/7/21,-0.239547752670604,0.24117754
4668,2008/7/22,-0.37701054084681485,0.24120484
4669,2008/7/23,-0.3828015263912591,0.2412319
4670,2008/7/24,-0.4985724916105856,0.24125908
4671,2008/7/25,-0.5377932573434151,0.24128638
4672,2008/7/28,-0.45138668347066674,0.2413678
4673,2008/7/29,-0.32117725092588156,0.2413951
4674,2008/7/30,-0.30869835951697716,0.24142228
4675,2008/7/31,-0.24657687822202545,0.24144922
4676,2008/8/1,-0.2287554614286843,0.24147664
4677,2008/8/4,-0.08731502661588532,0.24155782
4678,2008/8/5,-0.13066942512791416,0.24158512
4679,2008/8/6,-0.29504957203848814,0.24161218
4680,2008/8/7,-0.23606731186358915,0.24163912
4681,2008/8/8,-0.21335182984581796,0.24166618
4682,2008/8/11,-0.3520137614933532,0.24174736
4683,2008/8/12,-0.4328048342320953,0.2417743
4684,2008/8/13,-0.40433736320553226,0.24180149
4685,2008/8/14,-0.37851190746944857,0.24182843
4686,2008/8/15,-0.4678139741144195,0.24185525
4687,2008/8/18,-0.44317791271574686,0.24193631
4688,2008/8/19,-0.5355412074094645,0.24196325
4689,2008/8/20,-0.603170949365378,0.24198996
4690,2008/8/21,-0.6617437459159221,0.2420169
4691,2008/8/22,-0.45273206395068893,0.24204396
4692,2008/8/25,-0.4472725489592934,0.24212442
4693,2008/8/26,-0.4590495027264467,0.24215136
4694,2008/8/27,-0.40625794258643416,0.24217843
4695,2008/8/28,-0.4039766452507437,0.24220513
4696,2008/8/29,-0.5423363537469696,0.24223195
4697,2008/9/2,-0.47824554740155023,0.24233924
4698,2008/9/3,-0.46324163030912563,0.24236606
4699,2008/9/4,-0.46402156102218234,0.24239288
4700,2008/9/5,-0.5777257098519087,0.24241935
4701,2008/9/8,-0.38548253821739087,0.24250005
4702,2008/9/9,-0.3547630172568776,0.24252664
4703,2008/9/10,-0.3403440481992453,0.2425531
4704,2008/9/11,-0.3502784156568027,0.24258016
4705,2008/9/12,-0.41509065791179917,0.24260674
4706,2008/9/15,-0.42624366710850736,0.2426865
4707,2008/9/16,-0.38442963175476463,0.24271344
4708,2008/9/17,-0.3901816207635565,0.2427399
4709,2008/9/18,-0.38242131016864417,0.24276672
4710,2008/9/19,-0.3904935930487793,0.2427933
4711,2008/9/22,-0.4358173166112758,0.24287294
4712,2008/9/23,-0.45093822331065925,0.24289952
4713,2008/9/24,-0.4555398145176925,0.24292634
4714,2008/9/25,-0.44493275682012373,0.24295305
4715,2008/9/26,-0.3833377287564856,0.24297939
4716,2008/9/29,-0.3871008944469834,0.24305902
4717,2008/9/30,-0.3004798396281443,0.24308525
4718,2008/10/1,-0.2839648067791725,0.24311195
4719,2008/10/2,-0.25957247372833,0.24313854
4720,2008/10/3,-0.29845201977419694,0.243165
4721,2008/10/6,-0.31989036524933817,0.2432444
4722,2008/10/7,-0.34910851958721767,0.24327098
4723,2008/10/8,-0.38295751253387067,0.24329732
4724,2008/10/9,-0.42252924708757533,0.24332367
4725,2008/10/10,-0.5325189758963705,0.24335013
4726,2008/10/13,-0.5722856931283397,0.24342941
4727,2008/10/14,-0.5491022526827349,0.24345587
4728,2008/10/15,-0.5774332358345128,0.24348222
4729,2008/10/16,-0.6277290176927446,0.24350856
4730,2008/10/17,-0.6397886963433812,0.24353479
4731,2008/10/20,-0.6674372401212344,0.24361382
4732,2008/10/21,-0.6793311834953465,0.24364005
4733,2008/10/22,-0.6024105169201476,0.24366628
4734,2008/10/23,-0.6045065807114871,0.2436925
4735,2008/10/24,-0.5088090822194523,0.24371885
4736,2008/10/27,-0.5608499590481485,0.24379753
4737,2008/10/28,-0.5924566511947638,0.24382387
4738,2008/10/29,-0.6297373392788654,0.2438501
4739,2008/10/30,-0.5847450862694177,0.24387644
4740,2008/10/31,-0.5332306626720347,0.24390267
4741,2008/11/3,-0.5376177729329775,0.24398099
4742,2008/11/4,-0.48845289060867764,0.24400721
4743,2008/11/5,-0.48329559876859146,0.24403344
4744,2008/11/6,-0.5620686007872993,0.24405955
4745,2008/11/7,-0.5623123291351294,0.24408565
4746,2008/11/10,-0.6139339932055577,0.24416374
4747,2008/11/11,-0.6009286485653402,0.24419008
4748,2008/11/12,-0.6347093975746007,0.24421619
4749,2008/11/13,-0.7065215179792792,0.24424206
4750,2008/11/14,-0.7079936372001736,0.24426852
4751,2008/11/17,-0.7115325728106672,0.24434637
4752,2008/11/18,-0.8121046382593049,0.24437247
4753,2008/11/19,-0.8316516517552838,0.24439846
4754,2008/11/20,-0.8454271779746446,0.24442445
4755,2008/11/21,-0.8573601178844092,0.24445055
4756,2008/11/24,-0.8028819575774115,0.24452828
4757,2008/11/25,-0.8466653179816218,0.24455439
4758,2008/11/26,-0.9377612252666229,0.24458025
4759,2008/11/28,-0.9553681611138736,0.24463199
4760,2008/12/1,-0.8786132298151993,0.2447096
4761,2008/12/2,-0.9675350802375553,0.2447357
4762,2008/12/3,-1.001666798067691,0.24476133
4763,2008/12/4,-1.0087446692886788,0.24478732
4764,2008/12/5,-0.9019429072695023,0.24481319
4765,2008/12/8,-0.8890155557005907,0.24489056
4766,2008/12/9,-0.8599143909696693,0.24491642
4767,2008/12/10,-0.8532069868373834,0.2449423
4768,2008/12/11,-0.790617547114598,0.24496792
4769,2008/12/12,-0.8115489376262522,0.24499391
4770,2008/12/15,-0.8047830386904868,0.24507116
4771,2008/12/16,-0.784904554641459,0.2450969
4772,2008/12/17,-0.7738100402482301,0.24512266
4773,2008/12/18,-0.7048251686783815,0.24514805
4774,2008/12/19,-0.6993169080174197,0.24517404
4775,2008/12/22,-0.6780540469527165,0.24525104
4776,2008/12/23,-0.6704594716343287,0.2452768
4777,2008/12/24,-0.7077109123166901,0.2453023
4778,2008/12/26,-0.8131477955880182,0.24535356
4779,2008/12/29,-0.7541460371452926,0.24543057
4780,2008/12/30,-0.7283693270787747,0.24545597
4781,2008/12/31,-0.6124326265829241,0.2454816
4782,2009/1/2,-0.629727590144952,0.24553297
4783,2009/1/5,-0.6482704428478707,0.24560939
4784,2009/1/6,-0.6620849656028843,0.24563502
4785,2009/1/7,-0.6413875543051469,0.24566065
4786,2009/1/8,-0.5818203460954557,0.24568592
4787,2009/1/9,-0.5518320101784325,0.24571143
4788,2009/1/12,-0.5671284012882535,0.24578796
4789,2009/1/13,-0.5305204034441631,0.24581347
4790,2009/1/14,-0.4908999232208922,0.24583898
4791,2009/1/15,-0.5803092303389086,0.24586414
4792,2009/1/16,-0.5859734771424814,0.24588965
4793,2009/1/20,-0.5449686199035352,0.24599122
4794,2009/1/21,-0.5704626050865701,0.24601649
4795,2009/1/22,-0.5116265819203694,0.246042
4796,2009/1/23,-0.5140931128004103,0.24606715
4797,2009/1/26,-0.550008922136663,0.24614333
4798,2009/1/27,-0.4972953550679556,0.2461686
4799,2009/1/28,-0.45756763437163933,0.24619399
4800,2009/1/29,-0.45756763437163933,0.24621914
4801,2009/1/30,-0.41448621160918003,0.24624442
4802,2009/2/2,-0.42616567403720135,0.24632047
4803,2009/2/3,-0.397191248047152,0.24634562
